%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1716886507186197397,90410,1716886507185560178,imu_link,-0.00439162465708,5.131319357e-05,0.814154300943,0.580631970577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00872250834759,0.00430521297931,0.278245633209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00582848346875,-0.00366169221875,9.81064081159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886507352511960,90411,1716886507350552509,imu_link,0.0115291012114,-0.00102938192968,0.826845073392,0.562310630173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028692702977,0.00590155109495,0.270263945425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00973473346875,-0.0006709695625,9.80948114362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886507522252324,90412,1716886507521038654,imu_link,-0.00579827972982,-0.00033256068249,0.839870157325,0.542756288025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00233715751488,0.00217676277935,0.275585060681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008330924875,-0.0026240945625,9.81155633893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886507686286340,90413,1716886507685683479,imu_link,0.0110038906214,-0.000613256532431,0.852519666615,0.522578947472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191974317608,-0.00367647585262,0.289419984186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00509606159375,-0.007628977375,9.81015253034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886507852301094,90414,1716886507850634136,imu_link,-0.0053936016614,-0.000248106908538,0.864501957694,0.502600450306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00180504496489,-0.00261225063622,0.282502537335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025936201875,0.0005497335625,9.81241083112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886508016201924,90415,1716886508015547445,imu_link,0.010529335249,-0.000345831361155,0.875492350473,0.48311712634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00819039626326,0.00324098787933,0.271328156555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007625655,-0.00347858675,9.81167840924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886508181209311,90416,1716886508180560995,imu_link,-0.0065192495783,-0.00073877998779,0.885711490469,0.464189734097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00552983304765,0.00430521297931,0.260685926045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167809284375,-0.005919993,9.81112909284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886508347544540,90417,1716886508345568092,imu_link,0.0101634972162,0.000310026337895,0.895421910232,0.445102471218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00180504496489,-0.00420858840261,0.259621685112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038143233125,-0.00366169221875,9.81100702252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886508511139459,90418,1716886508510553346,imu_link,-0.00648035275907,-0.00126456996529,0.905113138837,0.425119526481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00393349539768,0.000580424896549,0.269199704493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00534020221875,-0.0049434305,9.81112909284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886508676180302,90419,1716886508675586778,imu_link,0.0102373507941,0.00101500417824,0.914320372912,0.404860991073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012729324149,-0.00633703871899,0.269731824959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039710246875,-0.0070186258125,9.81070184674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886508842224240,90420,1716886508840528944,imu_link,-0.00559143988147,-0.00175484278889,0.923354164685,0.383904601282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000855517959688,-0.005804926169,0.276649301613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007598503,-0.0065303445625,9.81088495221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
